Timestamp,_YARDLEY:F,_YARDLEY:DF,_YARDLEY:S,_YARDLEY-PM1:UTKV,_YARDLEY-PA1:UTKVH,_VALDES:F,_VALDES:DF,_VALDES:S,_OVERBYE:UTKF,_OVERBYE:UTKDF,_OVERBYE:UTKS,_OVERBYE-PM1:UTKV,_OVERBYE-PA1:UTKVH,_VALDES-PM1:UTKV,_VALDES-PA1:UTKVH,_STATIONA:D1,_STATIONA:D1_Quality,_STATIONA:F,_STATIONA:F_Quality,_STATIONA:DF,_STATIONA:DF_Quality,_STATIONA:S,_STATIONA:S_Quality,_STATIONA-PM1:V,_STATIONA-PM1:V_Quality,_STATIONA-PA1:VH,_STATIONA-PA1:VH_Quality,_STATIONA-PM2:I,_STATIONA-PM2:I_Quality,_STATIONA-PA2:IH,_STATIONA-PA2:IH_Quality
17:17.0,60.0068,0,0,123.588,32.50389,60.0062,0,0,60.0061,0,0,122.832,-57.48401,124.928,-19.09011,0,Good,60.007,Good,-0.01,Good,0,Good,112.9661,Good,90.19357,Good,0.152026,Good,59.38139,Good
17:17.0,60.0068,0,0,123.566,32.76746,60.0072,0,0,60.0071,0,0,122.832,-57.22618,124.885,-18.81509,,,,,,,,,,,,,,,,
17:17.0,60.0061,0,0,123.566,32.96799,60.0067,0,0,60.0073,0,0,122.81,-57.03138,124.863,-18.6031,,,,,,,,,,,,,,,,
17:17.0,60.0062,0,0,123.566,33.20863,60.0063,0,0,60.0077,0,0,122.853,-56.76209,124.863,-18.37964,,,,,,,,,,,,,,,,
17:17.0,60.0065,0,0,123.566,33.43209,60.0066,0,0,60.0071,0,0,122.875,-56.53864,124.82,-18.16765,,,,,,,,,,,,,,,,
17:17.0,60.0065,0,0,123.523,33.65554,60.0061,0,0,60.0058,0,0,122.853,-56.30945,124.82,-17.94993,0,Good,60.006,Good,0.01,Good,0,Good,112.9423,Good,91.30862,Good,0.1543297,Good,59.88627,Good
17:18.0,60.0053,0,0,123.545,33.86753,60.005,0,0,60.0058,0,0,122.875,-56.08027,124.82,-17.74939,,,,,,,,,,,,,,,,
17:18.0,60.0054,0,0,123.545,34.06807,60.0053,0,0,60.006,0,0,122.853,-55.86255,124.842,-17.55458,,,,,,,,,,,,,,,,
17:18.0,60.0043,0,0,123.545,34.2285,60.0044,0,0,60.0043,0,0,122.875,-55.69638,124.82,-17.3827,,,,,,,,,,,,,,,,
17:18.0,60.0045,0,0,123.523,34.41185,60.0044,0,0,60.0046,0,0,122.853,-55.51877,124.798,-17.21654,,,,,,,,,,,,,,,,
17:18.0,60.0047,0,0,123.502,34.59519,60.005,0,0,60.005,0,0,122.832,-55.33542,124.777,-17.04465,0,Good,60.005,Good,0.02,Good,0,Good,112.9022,Good,92.1777,Good,0.1540754,Good,62.10273,Good
17:18.0,60.0039,0,0,123.502,34.7327,60.0048,0,0,60.0034,0,0,122.81,-55.23229,124.777,-16.85558,,,,,,,,,,,,,,,,
17:18.0,60.0056,0,0,123.48,34.92751,60.0054,0,0,60.0053,0,0,122.81,-55.05467,124.798,-16.67223,,,,,,,,,,,,,,,,
17:18.0,60.0062,0,0,123.523,35.15669,60.0065,0,0,60.006,0,0,122.832,-54.83122,124.82,-16.43159,,,,,,,,,,,,,,,,
17:18.0,60.0053,0,0,123.523,35.36296,60.0062,0,0,60.0058,0,0,122.832,-54.61922,124.842,-16.21959,,,,,,,,,,,,,,,,
17:18.0,60.0067,0,0,123.523,35.62078,60.0074,0,0,60.0065,0,0,122.853,-54.38431,124.863,-15.9503,0,Good,60.007,Good,-0.01,Good,0,Good,112.9715,Good,93.3257,Good,0.1528444,Good,62.98734,Good
17:19.0,60.007,0,0,123.523,35.86716,60.0072,0,0,60.0071,0,0,122.853,-54.12075,124.863,-15.69247,,,,,,,,,,,,,,,,
17:19.0,60.0064,0,0,123.48,36.1078,60.0066,0,0,60.0067,0,0,122.832,-53.88011,124.842,-15.4461,,,,,,,,,,,,,,,,
17:19.0,60.0068,0,0,123.48,36.34271,60.0069,0,0,60.0065,0,0,122.832,-53.66238,124.82,-15.21119,,,,,,,,,,,,,,,,
17:19.0,60.0074,0,0,123.48,36.60054,60.0064,0,0,60.0071,0,0,122.81,-53.42174,124.798,-14.982,,,,,,,,,,,,,,,,
17:19.0,60.0062,0,0,123.502,36.82973,60.0059,0,0,60.0066,0,0,122.853,-53.16964,124.82,-14.77001,0,Good,60.006,Good,-0.01,Good,0,Good,112.9659,Good,94.46321,Good,0.1540523,Good,64.32318,Good
17:19.0,60.005,0,0,123.502,37.00734,60.005,0,0,60.0046,0,0,122.832,-53.01494,124.798,-14.58093,,,,,,,,,,,,,,,,
17:19.0,60.0055,0,0,123.502,37.19069,60.0049,0,0,60.0055,0,0,122.788,-52.84306,124.798,-14.41478,,,,,,,,,,,,,,,,
17:19.0,60.0036,0,0,123.502,37.34539,60.0039,0,0,60.0035,0,0,122.745,-52.69982,124.777,-14.27154,,,,,,,,,,,,,,,,
17:19.0,60.0039,0,0,123.523,37.48863,60.0044,0,0,60.0049,0,0,122.767,-52.55085,124.777,-14.11111,,,,,,,,,,,,,,,,
17:20.0,60.0046,0,0,123.502,37.66624,60.005,0,0,60.0041,0,0,122.745,-52.39042,124.777,-13.93349,0,Good,60.004,Good,0,Good,0,Good,112.965,Good,95.247,Good,0.1529143,Good,65.22486,Good
17:20.0,60.0043,0,0,123.523,37.81522,60.0039,0,0,60.0042,0,0,122.767,-52.24145,124.798,-13.79025,,,,,,,,,,,,,,,,
17:20.0,60.0042,0,0,123.523,37.96991,60.0042,0,0,60.0044,0,0,122.788,-52.07529,124.798,-13.64128,,,,,,,,,,,,,,,,
17:20.0,60.0041,0,0,123.523,38.10742,60.0041,0,0,60.0048,0,0,122.767,-51.92059,124.777,-13.50377,,,,,,,,,,,,,,,,
17:20.0,60.0043,0,0,123.502,38.27358,60.0043,0,0,60.0042,0,0,122.767,-51.73725,124.798,-13.32616,,,,,,,,,,,,,,,,
17:20.0,60.0041,0,0,123.523,38.43401,60.0041,0,0,60.004,0,0,122.767,-51.59401,124.82,-13.18292,0,Good,60.005,Good,0.01,Good,0,Good,113.004,Good,96.0565,Good,0.1542604,Good,66.54098,Good
17:20.0,60.0047,0,0,123.523,38.62309,60.0056,0,0,60.0046,0,0,122.788,-51.43358,124.82,-12.97092,,,,,,,,,,,,,,,,
17:20.0,60.0055,0,0,123.566,38.81789,60.0059,0,0,60.0064,0,0,122.81,-51.23877,124.863,-12.76466,,,,,,,,,,,,,,,,
17:20.0,60.0054,0,0,123.566,39.02415,60.0057,0,0,60.0056,0,0,122.832,-51.03251,124.885,-12.55266,,,,,,,,,,,,,,,,
17:20.0,60.0062,0,0,123.566,39.2648,60.0058,0,0,60.0064,0,0,122.832,-50.7976,124.885,-12.3464,,,,,,,,,,,,,,,,
17:20.0,60.0059,0,0,123.588,39.46533,60.0064,0,0,60.0059,0,0,122.832,-50.57987,124.907,-12.12867,0,Good,60.006,Good,-0.01,Good,0,Good,113.0235,Good,97.12998,Good,0.1556864,Good,67.83366,Good
17:21.0,60.0058,0,0,123.566,39.66587,60.0057,0,0,60.0059,0,0,122.832,-50.38507,124.885,-11.93387,,,,,,,,,,,,,,,,
17:21.0,60.0045,0,0,123.566,39.8664,60.0066,0,0,60.005,0,0,122.832,-50.1788,124.885,-11.69896,,,,,,,,,,,,,,,,
17:21.0,60.0042,0,0,123.588,40.0211,60.0027,0,0,60.0051,0,0,122.788,-50.01265,124.863,-11.59009,,,,,,,,,,,,,,,,
17:21.0,60.0047,0,0,123.588,40.20445,60.0039,0,0,60.0051,0,0,122.832,-49.81211,124.863,-11.4354,,,,,,,,,,,,,,,,
17:21.0,60.0035,0,0,123.61,40.3305,60.0031,0,0,60.0038,0,0,122.853,-49.68033,124.863,-11.3208,0,Good,60.003,Good,-0.02,Good,0,Good,112.9723,Good,97.85354,Good,0.1571902,Good,69.10223,Good
17:21.0,60.0016,0,0,123.545,40.4279,60.0025,0,0,60.0018,0,0,122.767,-49.60584,124.82,-11.20048,,,,,,,,,,,,,,,,
17:21.0,60.0038,0,0,123.566,40.55395,60.0036,0,0,60.0037,0,0,122.767,-49.47979,124.82,-11.0687,,,,,,,,,,,,,,,,
17:21.0,60.0029,0,0,123.545,40.66282,60.0037,0,0,60.0026,0,0,122.788,-49.37666,124.798,-10.94265,,,,,,,,,,,,,,,,
17:21.0,60.0042,0,0,123.545,40.82324,60.0035,0,0,60.0037,0,0,122.745,-49.23342,124.798,-10.78795,,,,,,,,,,,,,,,,
17:21.0,60.0031,0,0,123.523,40.9493,60.0041,0,0,60.0032,0,0,122.702,-49.1131,124.798,-10.63898,0,Good,60.004,Good,0,Good,0,Good,112.9631,Good,98.56905,Good,0.1546988,Good,68.7495,Good
17:22.0,60.0045,0,0,123.545,41.11545,60.0044,0,0,60.0048,0,0,122.702,-48.9584,124.82,-10.47856,,,,,,,,,,,,,,,,
17:22.0,60.004,0,0,123.545,41.25869,60.0034,0,0,60.0041,0,0,122.68,-48.82089,124.842,-10.36969,,,,,,,,,,,,,,,,
17:22.0,60.0046,0,0,123.588,41.41912,60.0043,0,0,60.0051,0,0,122.702,-48.64328,124.863,-10.20927,,,,,,,,,,,,,,,,
17:22.0,60.0052,0,0,123.61,41.59674,60.0042,0,0,60.0058,0,0,122.767,-48.44847,124.863,-10.0603,,,,,,,,,,,,,,,,
17:22.0,60.0046,0,0,123.631,41.75716,60.0042,0,0,60.0046,0,0,122.81,-48.27085,124.885,-9.917058,0,Good,60.005,Good,0.02,Good,0,Good,113.0728,Good,99.39107,Good,0.1532171,Good,67.45694,Good
17:22.0,60.0055,0,0,123.631,41.94051,60.0046,0,0,60.0054,0,0,122.81,-48.08178,124.928,-9.733711,,,,,,,,,,,,,,,,
17:22.0,60.0044,0,0,123.631,42.11813,60.0049,0,0,60.0041,0,0,122.81,-47.91562,124.907,-9.556094,,,,,,,,,,,,,,,,
17:22.0,60.0057,0,0,123.61,42.33012,60.0053,0,0,60.006,0,0,122.788,-47.6979,124.885,-9.355559,,,,,,,,,,,,,,,,
17:22.0,60.0063,0,0,123.61,42.54785,60.0064,0,0,60.0062,0,0,122.81,-47.49163,124.885,-9.137835,,,,,,,,,,,,,,,,
17:23.0,60.0066,0,0,123.61,42.75984,60.0068,0,0,60.0063,0,0,122.788,-47.26818,124.863,-8.891463,0,Good,60.006,Good,0,Good,0,Good,112.9882,Good,100.4618,Good,0.1528444,Good,70.61549,Good
17:23.0,60.0069,0,0,123.545,42.9833,60.0077,0,0,60.0067,0,0,122.745,-47.05045,124.798,-8.645091,,,,,,,,,,,,,,,,
17:23.0,60.0069,0,0,123.545,43.22966,60.0072,0,0,60.0069,0,0,122.745,-46.80408,124.798,-8.381531,,,,,,,,,,,,,,,,
17:23.0,60.0063,0,0,123.523,43.46458,60.0066,0,0,60.0066,0,0,122.745,-46.58636,124.777,-8.158077,,,,,,,,,,,,,,,,
17:23.0,60.0056,0,0,123.502,43.68803,60.0058,0,0,60.0057,0,0,122.68,-46.35144,124.755,-7.940353,,,,,,,,,,,,,,,,
17:23.0,60.0061,0,0,123.523,43.91148,60.006,0,0,60.0061,0,0,122.68,-46.11653,124.734,-7.7169,0,Good,60.006,Good,-0.01,Good,0,Good,113.0439,Good,101.5506,Good,0.1519791,Good,71.56505,Good
17:23.0,60.0054,0,0,123.545,44.11202,60.0057,0,0,60.0051,0,0,122.724,-45.95037,124.798,-7.499176,,,,,,,,,,,,,,,,
17:23.0,60.0058,0,0,123.566,44.33548,60.0057,0,0,60.0063,0,0,122.767,-45.73838,124.82,-7.292911,,,,,,,,,,,,,,,,
17:23.0,60.0054,0,0,123.588,44.54174,60.0058,0,0,60.0062,0,0,122.767,-45.50347,124.863,-7.075187,,,,,,,,,,,,,,,,
17:23.0,60.0062,0,0,123.588,44.748,60.0067,0,0,60.0065,0,0,122.745,-45.30293,124.863,-6.863193,,,,,,,,,,,,,,,,
17:23.0,60.0069,0,0,123.566,44.98865,60.0064,0,0,60.0064,0,0,122.745,-45.05656,124.863,-6.616821,0,Good,60.007,Good,0,Good,0,Good,113.0264,Good,102.6851,Good,0.1537048,Good,72.8241,Good
17:24.0,60.0066,0,0,123.545,45.2121,60.0068,0,0,60.0069,0,0,122.724,-44.82738,124.842,-6.370449,,,,,,,,,,,,,,,,
17:24.0,60.0062,0,0,123.566,45.44701,60.0066,0,0,60.0061,0,0,122.745,-44.59819,124.842,-6.129807,,,,,,,,,,,,,,,,
17:24.0,60.0067,0,0,123.545,45.68766,60.0069,0,0,60.0068,0,0,122.745,-44.35182,124.842,-5.883435,,,,,,,,,,,,,,,,
17:24.0,60.0062,0,0,123.523,45.91684,60.006,0,0,60.0061,0,0,122.724,-44.1341,124.82,-5.665711,,,,,,,,,,,,,,,,
17:24.0,60.0065,0,0,123.502,46.16321,60.0066,0,0,60.0066,0,0,122.702,-43.88773,124.798,-5.430798,0,Good,60.006,Good,0,Good,0,Good,112.9766,Good,103.829,Good,0.1555032,Good,74.0546,Good
17:24.0,60.0055,0,0,123.523,46.3752,60.0056,0,0,60.0053,0,0,122.702,-43.69292,124.798,-5.207345,,,,,,,,,,,,,,,,
17:24.0,60.0059,0,0,123.523,46.59293,60.0059,0,0,60.0063,0,0,122.68,-43.46947,124.798,-4.983891,,,,,,,,,,,,,,,,
17:24.0,60.0053,0,0,123.523,46.80492,60.0053,0,0,60.0059,0,0,122.724,-43.23455,124.82,-4.794815,,,,,,,,,,,,,,,,
17:24.0,60.0054,0,0,123.545,46.99973,60.0054,0,0,60.0055,0,0,122.745,-43.04548,124.82,-4.59428,,,,,,,,,,,,,,,,
17:24.0,60.0068,0,0,123.545,47.24037,60.0057,0,0,60.0066,0,0,122.724,-42.8163,124.82,-4.393744,0,Good,60.006,Good,0,Good,0,Good,113.0498,Good,104.9147,Good,0.1547909,Good,75.00492,Good
17:25.0,60.0058,0,0,123.588,47.4581,60.0057,0,0,60.0055,0,0,122.767,-42.6043,124.863,-4.193209,,,,,,,,,,,,,,,,
17:25.0,60.0062,0,0,123.588,47.67009,60.0058,0,0,60.0067,0,0,122.767,-42.37512,124.885,-3.998404,,,,,,,,,,,,,,,,
17:25.0,60.0066,0,0,123.61,47.905,60.0063,0,0,60.0071,0,0,122.788,-42.13448,124.907,-3.76922,,,,,,,,,,,,,,,,
17:25.0,60.0068,0,0,123.588,48.12273,60.0064,0,0,60.007,0,0,122.788,-41.89956,124.907,-3.551497,,,,,,,,,,,,,,,,
17:25.0,60.0067,0,0,123.588,48.37483,60.007,0,0,60.0068,0,0,122.788,-41.63027,124.907,-3.287936,0,Good,60.007,Good,-0.01,Good,0,Good,113.077,Good,106.0874,Good,0.156098,Good,77.1523,Good
17:25.0,60.0071,0,0,123.61,48.60974,60.0076,0,0,60.0066,0,0,122.832,-41.40682,124.928,-3.001457,,,,,,,,,,,,,,,,
17:25.0,60.0082,0,0,123.588,48.91914,60.0081,0,0,60.0088,0,0,122.832,-41.08596,124.907,-2.69206,,,,,,,,,,,,,,,,
17:25.0,60.0081,0,0,123.588,49.21135,60.0081,0,0,60.0078,0,0,122.832,-40.8224,124.907,-2.41131,,,,,,,,,,,,,,,,
17:25.0,60.0087,0,0,123.566,49.52647,60.0087,0,0,60.0098,0,0,122.853,-40.46717,124.863,-2.096184,,,,,,,,,,,,,,,,
17:25.0,60.0092,0,0,123.545,49.84733,60.0085,0,0,60.0086,0,0,122.832,-40.17496,124.885,-1.792516,0,Good,60.008,Good,-0.01,Good,0,Good,113.0276,Good,107.5932,Good,0.1555261,Good,78.11134,Good
17:26.0,60.0078,0,0,123.545,50.13954,60.0077,0,0,60.0082,0,0,122.767,-39.86556,124.863,-1.500308,,,,,,,,,,,,,,,,
17:26.0,60.0077,0,0,123.545,50.4031,60.0081,0,0,60.0078,0,0,122.767,-39.59054,124.842,-1.219558,,,,,,,,,,,,,,,,
17:26.0,60.0078,0,0,123.545,50.68958,60.008,0,0,60.0086,0,0,122.81,-39.28687,124.885,-0.9273498,,,,,,,,,,,,,,,,
17:26.0,60.0075,0,0,123.545,50.95314,60.0069,0,0,60.007,0,0,122.81,-39.01759,124.885,-0.6809779,,,,,,,,,,,,,,,,
17:26.0,60.0077,0,0,123.566,51.23962,60.0071,0,0,60.0075,0,0,122.832,-38.74257,124.885,-0.4116878,0,Good,60.008,Good,0.01,Good,0,Good,113.0537,Good,108.9728,Good,0.154998,Good,79.07719,Good
17:26.0,60.0076,0,0,123.545,51.50891,60.0077,0,0,60.0073,0,0,122.832,-38.51338,124.863,-0.1252089,,,,,,,,,,,,,,,,
17:26.0,60.0062,0,0,123.566,51.76101,60.0069,0,0,60.0078,0,0,122.853,-38.26128,124.863,0.1317803,,,,,,,,,,,,,,,,
17:26.0,60.008,0,0,123.566,52.04749,60.0077,0,0,60.0082,0,0,122.875,-37.94042,124.863,0.4182592,,,,,,,,,,,,,,,,
17:26.0,60.008,0,0,123.545,52.35688,60.0085,0,0,60.0075,0,0,122.896,-37.66541,124.885,0.7161973,,,,,,,,,,,,,,,,
17:26.0,60.0079,0,0,123.545,52.64909,60.0084,0,0,60.0081,0,0,122.853,-37.38465,124.885,1.019865,0,Good,60.008,Good,0,Good,0,Good,113.0388,Good,110.378,Good,0.1518852,Good,79.87533,Good
17:27.0,60.0076,0,0,123.545,52.91265,60.0085,0,0,60.0081,0,0,122.81,-37.09818,124.863,1.317803,,,,,,,,,,,,,,,,
17:27.0,60.009,0,0,123.545,53.21059,60.0089,0,0,60.0087,0,0,122.81,-36.78878,124.863,1.63293,,,,,,,,,,,,,,,,
17:27.0,60.0087,0,0,123.545,53.54291,60.0085,0,0,60.0087,0,0,122.788,-36.46792,124.863,1.953786,,,,,,,,,,,,,,,,
17:27.0,60.0089,0,0,123.545,53.87522,60.0086,0,0,60.009,0,0,122.81,-36.12988,124.842,2.263183,,,,,,,,,,,,,,,,
17:27.0,60.0096,0,0,123.566,54.18462,60.0085,0,0,60.0092,0,0,122.81,-35.82621,124.863,2.549662,0,Good,60.009,Good,-0.01,Good,0,Good,113.0264,Good,111.9687,Good,0.1514387,Good,80.86983,Good
17:27.0,60.0093,0,0,123.545,54.50547,60.0095,0,0,60.0095,0,0,122.832,-35.51108,124.842,2.876248,,,,,,,,,,,,,,,,
17:27.0,60.009,0,0,123.566,54.82633,60.0086,0,0,60.009,0,0,122.81,-35.1845,124.842,3.191375,,,,,,,,,,,,,,,,
17:27.0,60.0085,0,0,123.545,55.13573,60.0089,0,0,60.0084,0,0,122.788,-34.8751,124.842,3.500772,,,,,,,,,,,,,,,,
17:27.0,60.0076,0,0,123.545,55.42794,60.0083,0,0,60.0084,0,0,122.788,-34.58862,124.842,3.79871,,,,,,,,,,,,,,,,
17:28.0,60.009,0,0,123.523,55.73734,60.0086,0,0,60.0088,0,0,122.788,-34.26204,124.842,4.119566,0,Good,60.008,Good,-0.01,Good,0,Good,113.0522,Good,113.5182,Good,0.1533333,Good,82.99873,Good
17:28.0,60.0087,0,0,123.545,56.05246,60.0082,0,0,60.0085,0,0,122.788,-33.95837,124.842,4.423234,,,,,,,,,,,,,,,,
17:28.0,60.0087,0,0,123.566,56.37332,60.0085,0,0,60.0083,0,0,122.788,-33.64324,124.842,4.732631,,,,,,,,,,,,,,,,
17:28.0,60.0085,0,0,123.566,56.68272,60.0082,0,0,60.0092,0,0,122.788,-33.32811,124.842,5.03057,,,,,,,,,,,,,,,,
17:28.0,60.0088,0,0,123.566,56.99211,60.0087,0,0,60.0084,0,0,122.767,-33.01871,124.842,5.339967,,,,,,,,,,,,,,,,
17:28.0,60.0092,0,0,123.566,57.3187,60.0086,0,0,60.0094,0,0,122.745,-32.69213,124.82,5.655094,0,Good,60.009,Good,0.01,Good,0,Good,113.0113,Good,115.1088,Good,0.1527744,Good,84.98689,Good
17:28.0,60.0095,0,0,123.588,57.66247,60.0103,0,0,60.0092,0,0,122.767,-32.38846,124.863,6.027516,,,,,,,,,,,,,,,,
17:28.0,60.0087,0,0,123.545,57.96614,60.0091,0,0,60.0085,0,0,122.724,-32.10198,124.863,6.354102,,,,,,,,,,,,,,,,
17:28.0,60.0096,0,0,123.566,58.30991,60.0104,0,0,60.0098,0,0,122.724,-31.74102,124.863,6.720795,,,,,,,,,,,,,,,,
17:28.0,60.0099,0,0,123.502,58.66515,60.0102,0,0,60.0105,0,0,122.702,-31.38006,124.842,7.070299,,,,,,,,,,,,,,,,
17:28.0,60.0093,0,0,123.545,59.00892,60.0096,0,0,60.0097,0,0,122.702,-31.02482,124.798,7.425533,0,Good,60.01,Good,0.01,Good,0,Good,113.0526,Good,116.8424,Good,0.1524006,Good,86.98721,Good
17:29.0,60.0099,0,0,123.545,59.36989,60.0094,0,0,60.0103,0,0,122.724,-30.68105,124.82,7.757849,,,,,,,,,,,,,,,,
17:29.0,60.0098,0,0,123.566,59.71939,60.0094,0,0,60.0098,0,0,122.745,-30.31436,124.842,8.101624,,,,,,,,,,,,,,,,
17:29.0,60.0094,0,0,123.523,60.06316,60.0082,0,0,60.0095,0,0,122.724,-29.95912,124.842,8.399561,,,,,,,,,,,,,,,,
17:29.0,60.0086,0,0,123.545,60.38975,60.0084,0,0,60.0091,0,0,122.767,-29.62681,124.863,8.697499,,,,,,,,,,,,,,,,
17:29.0,60.0081,0,0,123.566,60.69342,60.008,0,0,60.0088,0,0,122.788,-29.31168,124.885,8.983978,0,Good,60.008,Good,-0.01,Good,0,Good,113.0645,Good,118.4354,Good,0.1522837,Good,87.99045,Good
17:29.0,60.0072,0,0,123.588,60.95698,60.0076,0,0,60.0079,0,0,122.788,-29.05958,124.885,9.270457,,,,,,,,,,,,,,,,
17:29.0,60.0074,0,0,123.588,61.20908,60.0073,0,0,60.0075,0,0,122.788,-28.80175,124.863,9.551207,,,,,,,,,,,,,,,,
17:29.0,60.0079,0,0,123.566,61.50129,60.0073,0,0,60.0078,0,0,122.767,-28.50381,124.842,9.831956,,,,,,,,,,,,,,,,
17:29.0,60.007,0,0,123.523,61.74766,60.0074,0,0,60.0069,0,0,122.767,-28.2689,124.82,10.08406,,,,,,,,,,,,,,,,
17:29.0,60.0072,0,0,123.502,62.02268,60.0076,0,0,60.0075,0,0,122.767,-27.98242,124.82,10.36481,0,Good,60.007,Good,-0.01,Good,0,Good,113.017,Good,119.7772,Good,0.15219,Good,90,Good
17:30.0,60.0079,0,0,123.523,62.31489,60.0086,0,0,60.0079,0,0,122.767,-27.69594,124.82,10.6742,,,,,,,,,,,,,,,,
17:30.0,60.0074,0,0,123.523,62.6071,60.0083,0,0,60.0077,0,0,122.767,-27.40946,124.82,10.9836,,,,,,,,,,,,,,,,
17:30.0,60.0076,0,0,123.545,62.89358,60.0078,0,0,60.0087,0,0,122.788,-27.0886,124.842,11.27581,,,,,,,,,,,,,,,,
17:30.0,60.0089,0,0,123.545,63.2087,60.0082,0,0,60.0086,0,0,122.788,-26.77921,124.885,11.57375,,,,,,,,,,,,,,,,
17:30.0,60.0081,0,0,123.545,63.52956,60.0087,0,0,60.0083,0,0,122.788,-26.48127,124.907,11.87741,0,Good,60.009,Good,0.02,Good,0,Good,113.0445,Good,121.3104,Good,0.154952,Good,91.97494,Good
17:30.0,60.0088,0,0,123.588,63.85615,60.0089,0,0,60.0084,0,0,122.832,-26.17187,124.907,12.23265,,,,,,,,,,,,,,,,
17:30.0,60.01,0,0,123.566,64.20565,60.0095,0,0,60.0106,0,0,122.832,-25.81664,124.907,12.57642,,,,,,,,,,,,,,,,
17:30.0,60.0098,0,0,123.588,64.54369,60.0095,0,0,60.0097,0,0,122.832,-25.4614,124.907,12.92593,,,,,,,,,,,,,,,,
17:30.0,60.0097,0,0,123.588,64.8932,60.0093,0,0,60.0093,0,0,122.832,-25.11763,124.907,13.28116,,,,,,,,,,,,,,,,
17:31.0,60.0093,0,0,123.61,65.23698,60.0089,0,0,60.0096,0,0,122.853,-24.76812,124.928,13.61921,0,Good,60.01,Good,0.01,Good,0,Good,113.0784,Good,123.0409,Good,0.1578916,Good,93.87852,Good
17:31.0,60.0092,0,0,123.588,65.57502,60.0095,0,0,60.0093,0,0,122.853,-24.43581,124.885,13.95152,,,,,,,,,,,,,,,,
17:31.0,60.0088,0,0,123.588,65.89014,60.0089,0,0,60.0093,0,0,122.853,-24.09776,124.885,14.27238,,,,,,,,,,,,,,,,
17:31.0,60.0088,0,0,123.566,66.19955,60.0086,0,0,60.0091,0,0,122.832,-23.75972,124.863,14.58751,,,,,,,,,,,,,,,,
17:31.0,60.0095,0,0,123.523,66.54332,60.0093,0,0,60.0088,0,0,122.853,-23.43313,124.82,14.91409,,,,,,,,,,,,,,,,
17:31.0,60.0082,0,0,123.48,66.85271,60.0087,0,0,60.009,0,0,122.832,-23.11228,124.798,15.22922,0,Good,60.008,Good,0,Good,0,Good,112.9831,Good,124.5989,Good,0.1527744,Good,95.01311,Good
17:31.0,60.008,0,0,123.48,67.12774,60.0077,0,0,60.0083,0,0,122.81,-22.83726,124.798,15.50997,,,,,,,,,,,,,,,,
17:31.0,60.007,0,0,123.48,67.41422,60.0077,0,0,60.0079,0,0,122.81,-22.56224,124.777,15.79645,,,,,,,,,,,,,,,,
17:31.0,60.0062,0,0,123.502,67.67204,60.0071,0,0,60.007,0,0,122.832,-22.29295,124.798,16.06001,,,,,,,,,,,,,,,,
17:31.0,60.0083,0,0,123.502,67.94134,60.0085,0,0,60.0085,0,0,122.832,-22.0122,124.82,16.35221,,,,,,,,,,,,,,,,
17:31.0,60.0083,0,0,123.523,68.25073,60.0077,0,0,60.0081,0,0,122.853,-21.70853,124.863,16.65015,0,Good,60.008,Good,0,Good,0,Good,113.0119,Good,126.0279,Good,0.1525643,Good,94.01418,Good
17:32.0,60.009,0,0,123.566,68.56586,60.0091,0,0,60.0091,0,0,122.875,-21.40486,124.885,16.95955,,,,,,,,,,,,,,,,
17:32.0,60.0097,0,0,123.523,68.89818,60.0096,0,0,60.0096,0,0,122.832,-21.07255,124.885,17.2976,,,,,,,,,,,,,,,,
17:32.0,60.0082,0,0,123.523,69.2133,60.0088,0,0,60.0087,0,0,122.875,-20.74596,124.907,17.62418,,,,,,,,,,,,,,,,
17:32.0,60.0098,0,0,123.566,69.57426,60.0093,0,0,60.0089,0,0,122.875,-20.41364,124.928,17.96796,,,,,,,,,,,,,,,,
17:32.0,60.0102,0,0,123.566,69.92377,60.0104,0,0,60.0102,0,0,122.918,-20.05841,124.95,18.35184,0,Good,60.01,Good,0,Good,0,Good,113.0285,Good,127.7398,Good,0.1533333,Good,97.00127,Good
17:32.0,60.0104,0,0,123.566,70.28473,60.0102,0,0,60.01,0,0,122.896,-19.7261,124.928,18.73572,,,,,,,,,,,,,,,,
17:32.0,60.0097,0,0,123.588,70.62278,60.0093,0,0,60.0098,0,0,122.896,-19.4167,124.928,19.06804,,,,,,,,,,,,,,,,
17:32.0,60.0092,0,0,123.566,70.97801,60.0093,0,0,60.0093,0,0,122.853,-19.06146,124.907,19.40608,,,,,,,,,,,,,,,,
17:32.0,60.0085,0,0,123.566,71.28741,60.0081,0,0,60.009,0,0,122.875,-18.73488,124.907,19.70402,,,,,,,,,,,,,,,,
17:32.0,60.0079,0,0,123.545,71.59108,60.0079,0,0,60.0085,0,0,122.853,-18.42548,124.885,19.9905,0,Good,60.008,Good,0,Good,0,Good,113.0011,Good,129.3288,Good,0.1540754,Good,98.97263,Good
17:33.0,60.0079,0,0,123.566,71.88902,60.0079,0,0,60.0086,0,0,122.875,-18.11035,124.885,20.28271,,,,,,,,,,,,,,,,
17:33.0,60.0066,0,0,123.566,72.13538,60.0066,0,0,60.0066,0,0,122.853,-17.85825,124.863,20.52335,,,,,,,,,,,,,,,,
